date,price,bedrooms,bathrooms,sqft_living,floors,waterfront,view,condition,grade,yr_built,yr_renovated,zipcode,lat,long,price_per_sqft,affordability_score,quality_score,investment_score
2014-06-11,547500.0,3,3.5,1650,3.0,0,0,3,8,2010,0,98103,47.6823,-122.347,331.8181818181818,0.0030136986301369864,11,35.3652894091519
2014-05-21,2700000.0,5,4.75,5305,2.0,0,2,3,11,2005,0,98033,47.6864,-122.215,508.9538171536287,0.0019648148148148146,16,50.76227270624162
2014-07-22,358000.0,2,2.5,1278,2.0,0,0,3,7,2007,0,98136,47.5532,-122.381,280.1251956181534,0.0035698324022346364,10,28.021329755239904
2014-10-01,412000.0,3,2.5,1200,3.0,0,0,3,9,2010,0,98144,47.5894,-122.315,343.3333333333333,0.002912621359223301,12,46.71262665988063
2015-01-30,245000.0,2,1.5,690,2.0,0,0,3,7,2005,0,98103,47.6951,-122.343,355.07246376811594,0.0028163265306122448,10,18.524730486281406
2014-10-07,460940.0,4,2.5,3202,2.0,0,0,3,9,2014,0,98030,47.3412,-122.179,143.95377888819488,0.00694667418752983,12,82.3624670337297
2014-05-22,321000.0,3,2.25,1347,3.0,0,0,3,7,2010,0,98125,47.7306,-122.291,238.30734966592428,0.004196261682242991,10,36.07666682089483
2014-06-23,633634.0,4,3.5,2960,2.0,0,0,3,9,2014,0,98065,47.5183,-121.886,214.06554054054055,0.004671466493275297,12,68.0192476750104
2014-09-23,290000.0,1,0.75,740,1.0,0,0,4,6,1928,0,98107,47.6741,-122.406,391.8918918918919,0.0025517241379310347,10,15.735899690001387
2015-04-01,445000.0,2,2.25,1200,3.0,0,0,3,7,2007,0,98107,47.6715,-122.392,370.8333333333333,0.0026966292134831464,10,17.270855503632074
2015-04-07,887250.0,5,3.5,4320,2.0,0,0,3,9,2012,0,98056,47.5235,-122.168,205.38194444444446,0.004868977176669484,12,69.80289640494148
2014-09-11,739000.0,3,2.5,2310,1.0,0,3,3,8,2010,0,98053,47.7116,-122.019,319.9134199134199,0.0031258457374830854,14,58.88701244621293
2014-12-16,429900.0,3,2.0,1490,3.0,0,0,3,8,2014,0,98144,47.57,-122.288,288.5234899328859,0.003465922307513375,11,41.06440568176561
2015-01-06,459000.0,3,2.0,1480,2.0,0,0,3,8,2014,0,98136,47.5492,-122.387,310.13513513513516,0.003224400871459695,11,37.9331883588581
2014-06-25,240000.0,3,2.25,1481,2.0,0,0,3,7,2012,0,98002,47.3457,-122.217,162.05266711681296,0.006170833333333334,10,51.678388007217876
2014-09-10,566950.0,3,3.0,1730,3.0,0,0,3,8,2014,0,98117,47.6944,-122.377,327.71676300578036,0.00305141546873622,11,35.80368296858372
2014-05-07,1040000.0,4,3.5,3900,2.0,0,0,3,10,2006,0,98033,47.6979,-122.205,266.6666666666667,0.00375,13,64.32239855642437
2015-03-10,343000.0,3,3.5,1130,3.0,0,0,3,7,2005,0,98103,47.6968,-122.348,303.53982300884957,0.003294460641399417,10,24.23657058251978
2014-11-11,572115.0,4,3.25,3230,2.0,0,0,3,9,2014,0,98038,47.3559,-122.023,177.125386996904,0.005645718081155013,12,75.50779623374821
2015-01-08,918000.0,5,3.5,3920,2.0,0,0,3,9,2004,0,98052,47.6638,-122.084,234.18367346938774,0.004270152505446623,12,63.968444917410814
2015-05-05,555000.0,2,1.5,1190,2.0,0,0,3,8,2007,0,98122,47.6161,-122.302,466.38655462184875,0.0021441441441441443,11,27.100587609309212
2014-07-16,399440.0,4,2.5,2311,2.0,0,0,3,9,2014,0,98092,47.3276,-122.163,172.84292514063176,0.005785599839775686,12,76.49331420904086
2014-07-11,450000.0,3,2.5,1810,3.0,0,0,3,8,2008,0,98116,47.5732,-122.387,248.61878453038673,0.004022222222222222,11,48.490491833618655
2014-06-04,648000.0,4,2.5,3290,2.0,0,0,3,9,2008,0,98065,47.5441,-121.86,196.96048632218844,0.00507716049382716,12,71.48012770092073
2014-06-18,580000.0,4,2.5,3250,2.0,0,0,3,8,2008,0,98059,47.4988,-122.148,178.46153846153845,0.005603448275862069,11,62.68218202008051
2015-03-31,415000.0,4,2.5,2544,2.0,0,0,3,9,2013,0,98030,47.341,-122.179,163.12893081761007,0.006130120481927711,12,78.55920048119187
2014-10-21,527500.0,3,2.5,1380,3.0,0,0,3,8,2008,0,98102,47.6427,-122.327,382.2463768115942,0.0026161137440758294,11,30.970943413686207
2014-07-30,384000.0,3,2.25,1430,2.0,0,0,3,8,2011,0,98136,47.5477,-122.388,268.53146853146853,0.0037239583333333335,11,44.77513533521492
2014-08-20,692000.0,3,2.5,3490,1.5,0,2,3,9,2009,0,98070,47.365,-122.456,198.28080229226362,0.0050433526011560694,14,80.85989913478
2014-08-22,455000.0,2,1.5,910,2.0,0,0,3,8,2006,0,98119,47.627,-122.361,500.0,0.002,11,26.386896775089063
2015-04-03,1280000.0,4,3.25,3080,2.0,0,0,3,9,2014,0,98117,47.6845,-122.359,415.5844155844156,0.00240625,12,41.495858973765785
2014-06-24,415000.0,3,2.5,2280,2.0,0,0,3,8,2011,0,98019,47.7322,-121.966,182.01754385964912,0.0054939759036144575,11,61.95923749595151
2014-12-22,975000.0,3,2.5,1660,3.0,0,0,3,8,2008,0,98102,47.644,-122.327,587.3493975903615,0.0017025641025641023,11,25.217461712858004
2014-10-06,799950.0,4,2.5,3320,2.0,0,0,3,9,2014,0,98034,47.7189,-122.225,240.9487951807229,0.004150259391211951,12,62.679868597603296
2015-04-05,545000.0,5,4.0,1680,1.0,0,0,3,8,2008,0,98106,47.5571,-122.356,324.4047619047619,0.003082568807339449,11,36.195808078471295
2014-10-03,429900.0,4,3.5,2584,2.0,0,0,3,8,2014,0,98023,47.296,-122.35,166.36996904024767,0.006010700162828565,11,65.35996853745432
2014-07-29,275000.0,3,2.5,2217,2.0,0,0,3,7,2009,0,98001,47.2776,-122.251,124.04149751917005,0.008061818181818182,10,58.07962800166566
2014-07-18,498000.0,3,2.5,2480,2.0,0,0,3,8,2009,0,98059,47.493,-122.147,200.80645161290323,0.00497991967871486,11,58.172164900754176
2014-05-27,754950.0,3,2.5,2610,2.0,0,0,3,9,2014,0,98033,47.695,-122.18,289.2528735632184,0.003457182594873833,12,53.46088002591033
2014-06-06,895000.0,4,3.0,3240,2.0,0,0,3,10,2013,0,98075,47.5919,-121.975,276.2345679012346,0.0036201117318435754,13,62.482070975801605
2014-05-06,580000.0,4,3.25,3569,2.0,0,0,3,10,2013,0,98055,47.4595,-122.208,162.5105071448585,0.006153448275862069,13,85.36413269791329
2015-02-22,379900.0,4,2.5,3181,2.0,0,0,3,8,2014,0,98003,47.2716,-122.297,119.42785287645394,0.008373256120031588,11,73.03127747189191
2015-03-10,245000.0,4,2.5,1921,2.0,0,0,3,7,2009,0,98001,47.2689,-122.24,127.53774076002082,0.007840816326530612,10,57.69791329292555
2014-08-26,417000.0,3,2.5,1570,2.0,0,0,3,8,2014,0,98065,47.5342,-121.842,265.6050955414013,0.003764988009592326,11,45.33961041965483
2014-05-05,555000.0,3,2.5,1940,2.0,0,0,3,8,2009,0,98027,47.5644,-122.093,286.08247422680415,0.0034954954954954953,11,41.53056031092398
2014-08-26,555000.0,3,2.5,1940,2.0,0,0,3,8,2009,0,98027,47.5644,-122.093,286.08247422680415,0.0034954954954954953,11,41.53056031092398
2014-09-10,353000.0,4,2.5,2210,2.0,0,0,3,8,2009,0,98042,47.3122,-122.039,159.7285067873303,0.006260623229461757,11,66.72257437653263
2015-04-25,539000.0,3,2.25,1280,2.0,0,0,3,8,2008,0,98107,47.6651,-122.368,421.09375,0.002374768089053803,11,28.685282006199976
2014-09-04,434900.0,3,2.0,1520,2.0,0,0,3,7,1977,2006,98177,47.777,-122.362,286.11842105263156,0.003495056334789607,10,26.96062554943784
2014-12-02,325000.0,2,2.25,1230,2.0,0,0,3,7,2008,0,98027,47.5324,-122.073,264.2276422764228,0.0037846153846153845,10,31.05075648915005
2015-04-09,650000.0,3,2.5,1480,3.0,0,0,3,8,2007,0,98103,47.6533,-122.341,439.18918918918916,0.002276923076923077,11,27.982001573127285
2015-02-25,379950.0,4,2.5,2612,2.0,0,0,3,8,2014,0,98030,47.3751,-122.189,145.46324655436447,0.006874588761679169,11,69.48711423680192
2014-11-19,700000.0,3,2.5,2350,2.0,0,0,3,8,2012,0,98029,47.5418,-122.01,297.8723404255319,0.0033571428571428576,11,39.56762133900893
2014-12-15,675000.0,3,2.5,1300,2.0,0,0,3,8,2014,0,98109,47.6384,-122.343,519.2307692307693,0.0019259259259259258,11,26.08036829685837
2014-06-09,379000.0,4,1.5,2020,1.0,0,0,4,7,1960,0,98059,47.502,-122.146,187.62376237623764,0.005329815303430079,11,60.81640679220839
2015-03-30,571000.0,3,2.5,2140,2.0,0,0,3,8,2005,0,98027,47.5357,-122.073,266.8224299065421,0.0037478108581436072,11,45.10826817193356
2014-10-24,475000.0,3,2.25,1380,2.0,0,0,3,8,2007,0,98117,47.678,-122.375,344.2028985507246,0.0029052631578947367,11,34.05473557581086
2014-05-09,769900.0,4,3.5,2730,2.0,0,0,3,8,2006,0,98116,47.5797,-122.391,282.01465201465203,0.003545915053903104,11,42.267385369916255
2014-12-22,633000.0,4,3.5,4220,2.0,0,0,3,9,2006,0,98065,47.5392,-121.862,150.0,0.006666666666666667,12,81.19071854902143
2014-05-12,635000.0,3,2.5,1570,3.0,0,0,3,8,2010,0,98103,47.6858,-122.336,404.45859872611464,0.00247244094488189,11,29.508860408087724
2014-07-25,1238000.0,4,3.5,4670,2.0,0,3,3,11,2007,0,98027,47.5414,-121.994,265.0963597430407,0.0037722132471728594,17,70.47147550085597
2015-01-08,524000.0,3,2.25,1370,3.0,0,0,3,8,2009,0,98107,47.6682,-122.361,382.48175182481754,0.002614503816793893,11,30.9524360338685
2014-11-26,485000.0,4,3.5,3273,2.0,0,0,3,8,2014,0,98055,47.4477,-122.204,148.18209593644974,0.006748453608247423,11,69.03599685374543
2014-05-21,1030000.0,3,4.0,3880,2.0,0,3,3,11,2009,0,98034,47.6996,-122.233,265.4639175257732,0.003766990291262136,17,70.38587886919909
2014-10-24,650000.0,3,3.5,1494,3.0,0,0,3,8,2011,0,98115,47.6826,-122.324,435.0736278447122,0.0022984615384615383,11,28.143941146532182
2014-10-01,754842.0,3,2.5,2930,2.0,0,0,3,8,2013,0,98052,47.71,-122.113,257.62525597269627,0.0038816070117984954,11,46.76699208809513
2014-09-24,428900.0,4,2.5,2598,2.0,0,0,3,9,2014,0,98092,47.3412,-122.178,165.08852963818322,0.006057356027045931,12,78.12196363299866
2014-06-23,329900.0,3,2.5,2242,2.0,0,0,3,8,2011,0,98092,47.2595,-122.202,147.14540588760036,0.006795998787511367,11,69.21644380696803
2014-12-18,1035290.0,4,2.5,2830,2.0,0,0,3,9,2014,0,98199,47.6479,-122.408,365.82685512367493,0.0027335335992813604,12,44.74159070929533
2014-09-09,544999.0,4,2.5,2710,2.0,0,0,3,7,2009,0,98065,47.5153,-121.871,201.10664206642068,0.004972486188048051,10,43.53282746495165
2014-05-29,449950.0,4,2.75,2320,2.0,0,0,3,8,2012,0,98059,47.4862,-122.163,193.94396551724137,0.005156128458717635,11,59.55327811965021
2015-01-13,635000.0,4,2.5,2720,2.0,0,0,3,9,2006,0,98133,47.7168,-122.331,233.4558823529412,0.004283464566929134,12,64.10493684356638
2014-11-03,599000.0,3,1.75,1650,3.0,0,0,3,8,2014,0,98105,47.6638,-122.319,363.030303030303,0.0027545909849749583,11,32.39254152593347
2014-11-03,478000.0,3,3.25,1430,2.0,0,0,3,8,2008,0,98107,47.6743,-122.374,334.26573426573424,0.0029916317991631803,11,35.05644750844399
2014-09-29,388000.0,4,2.5,2090,2.0,0,0,3,9,2014,0,98055,47.4797,-122.23,185.64593301435406,0.00538659793814433,12,73.7542219960209
2014-08-04,809950.0,4,3.5,3660,2.0,0,0,3,9,2014,0,98034,47.7184,-122.156,221.29781420765028,0.004518797456633125,12,66.59417942904733
2015-04-15,1060000.0,4,3.5,4220,3.0,0,0,3,10,2012,0,98075,47.5869,-122.054,251.18483412322274,0.003981132075471698,13,67.20145282931568
2015-04-22,659000.0,2,2.5,1450,2.0,0,0,3,9,2015,0,98107,47.6692,-122.372,454.48275862068965,0.0022003034901365705,12,40.00138805348633
2014-06-26,971971.0,4,3.75,3460,2.0,0,0,3,11,2013,0,98059,47.506,-122.145,280.9164739884393,0.0035597769892311603,14,64.64280756951834
2015-01-15,389000.0,3,2.5,1350,3.0,0,0,3,8,2006,0,98136,47.5491,-122.387,288.14814814814815,0.0034704370179948585,11,41.150002313422476
2014-07-08,355000.0,4,2.75,3000,2.0,0,0,3,8,2005,0,98038,47.3613,-122.038,118.33333333333333,0.008450704225352114,11,73.10530699116273
2014-12-08,551500.0,4,2.5,2950,2.0,0,0,3,9,2006,0,98059,47.489,-122.14,186.94915254237287,0.005349048050770626,12,73.4812381437098
2014-07-01,417838.0,4,2.5,2530,2.0,0,0,3,8,2014,0,98038,47.3559,-122.063,165.15335968379446,0.006054978245157214,11,65.57280340535789
2014-07-14,1750000.0,4,4.5,4650,2.0,0,0,3,11,2008,0,98004,47.6349,-122.198,376.3440860215054,0.002657142857142857,14,53.621662888076614
2014-06-11,399950.0,2,1.0,710,2.0,0,0,4,7,1943,0,98102,47.6413,-122.329,563.3098591549295,0.0017752219027378424,11,25.47772174154444
2014-07-15,740000.0,4,2.5,3050,2.0,0,0,3,9,2007,0,98028,47.7465,-122.231,242.62295081967213,0.004121621621621622,12,62.36639985194097
2015-02-23,335000.0,3,2.5,1150,2.0,0,0,3,7,2013,0,98027,47.5323,-122.071,291.30434782608694,0.0034328358208955225,10,26.008652200064773
2015-04-21,2250000.0,5,5.25,3410,2.0,0,0,3,11,2006,0,98039,47.6295,-122.236,659.8240469208212,0.0015155555555555554,14,46.949752463794944
2015-04-20,667000.0,3,1.75,1370,3.0,0,0,3,8,2007,0,98103,47.6595,-122.351,486.86131386861314,0.0020539730134932536,11,26.624022579003377
2015-03-12,920000.0,4,2.5,3540,2.0,0,0,3,9,2007,0,98033,47.6749,-122.176,259.88700564971754,0.0038478260869565213,12,58.90436311479203
2014-05-11,368000.0,3,2.5,1370,2.0,0,0,3,7,2007,0,98136,47.5534,-122.382,268.6131386861314,0.0037228260869565217,10,30.189006616388287
2014-07-10,307000.0,4,2.5,1714,2.0,0,0,3,8,2009,0,98055,47.429,-122.188,179.1131855309218,0.005583061889250815,11,62.532966270300285
2015-01-16,550000.0,4,2.75,3650,2.0,0,0,3,7,2014,0,98028,47.7397,-122.224,150.68493150684932,0.0066363636363636356,10,53.95595243603387
2015-01-13,594491.0,4,2.5,2990,2.0,0,0,3,9,2013,0,98045,47.4766,-121.735,198.82642140468226,0.005029512641907111,12,71.09609956970343
2014-09-29,460458.0,4,2.5,3284,2.0,0,0,3,8,2014,0,98092,47.3393,-122.181,140.21254567600488,0.007132029414191957,11,70.46800536714015
2014-06-24,859000.0,4,2.25,3550,1.0,0,0,3,8,2010,0,98006,47.5681,-122.127,241.9718309859155,0.0041327124563445864,11,49.980335908943694
2014-12-11,399950.0,3,3.0,1860,2.0,0,0,3,8,2009,0,98126,47.5511,-122.373,215.0268817204301,0.004650581322665333,11,55.33822236616851
2015-04-01,547500.0,3,3.25,1720,2.0,0,0,3,8,2007,0,98122,47.6127,-122.299,318.3139534883721,0.003141552511415525,11,36.902558645259795
2014-06-23,310000.0,3,2.5,2540,2.0,0,0,3,7,2006,0,98042,47.3341,-122.052,122.04724409448819,0.008193548387096773,10,58.25544810993384
2014-06-02,939000.0,4,2.75,3270,2.0,0,0,3,9,2014,0,98033,47.6679,-122.172,287.1559633027523,0.0034824281150159743,12,53.895803451626335
2014-10-14,329900.0,2,2.5,980,3.0,0,0,3,8,2008,0,98117,47.6844,-122.387,336.6326530612245,0.002970597150651712,11,34.85055290797205
2014-12-22,436000.0,3,2.5,1150,2.0,0,0,3,8,2006,0,98107,47.6684,-122.365,379.1304347826087,0.0026376146788990827,11,31.216166196270763
2014-07-16,320000.0,3,2.5,1820,2.0,0,0,3,8,2008,0,98166,47.4643,-122.346,175.82417582417582,0.0056875,11,63.239716837088785
2014-09-26,375000.0,3,2.5,1580,2.0,0,0,3,8,2011,0,98126,47.5458,-122.369,237.34177215189874,0.004213333333333334,11,50.827048535603566
2015-03-24,392137.0,3,2.0,1460,2.0,0,0,3,7,2010,0,98053,47.6861,-122.013,268.58698630136985,0.003723188579501552,10,30.19363346134271
2014-08-26,520000.0,4,2.5,2900,2.0,0,0,3,8,2004,0,98028,47.7717,-122.236,179.31034482758622,0.0055769230769230765,11,62.49942164438069
2014-10-16,535000.0,5,2.75,2620,2.0,0,0,3,9,2007,0,98028,47.77,-122.236,204.19847328244273,0.004897196261682243,12,70.03308194142414
2015-03-24,407000.0,2,2.5,1340,2.0,0,0,3,8,2008,0,98116,47.5655,-122.386,303.7313432835821,0.0032923832923832923,11,38.76023689446166
2014-11-25,424950.0,4,3.25,3266,2.0,0,0,3,8,2014,0,98023,47.2975,-122.35,130.11328842620944,0.00768561007177315,11,71.94396890760191
2014-08-11,290000.0,2,1.5,1076,3.0,0,0,3,7,2006,0,98125,47.7167,-122.298,269.5167286245353,0.0037103448275862074,10,30.022440198028967
2014-10-29,399000.0,3,3.25,1680,2.0,0,0,3,8,2009,0,98126,47.5674,-122.369,237.5,0.004210526315789474,11,50.785406931013746
2014-07-03,439990.0,3,2.5,1930,2.0,0,0,3,8,2005,0,98199,47.6513,-122.384,227.9740932642487,0.004386463328712016,11,52.70786100957756
2015-02-22,635000.0,4,2.5,2880,2.0,0,0,3,9,2014,0,98144,47.5711,-122.286,220.48611111111111,0.004535433070866141,12,66.76305926988387
2014-07-17,635000.0,4,2.25,2240,2.0,0,0,3,8,2013,0,98074,47.6212,-122.058,283.48214285714283,0.0035275590551181106,11,41.98977467265072
2015-04-29,351000.0,3,2.5,2594,2.0,0,0,3,8,2012,0,98001,47.3054,-122.276,135.31225905936776,0.007390313390313391,11,71.26613612177856
2014-08-22,437500.0,2,1.5,1210,3.0,0,0,3,8,2007,0,98107,47.6712,-122.39,361.5702479338843,0.002765714285714286,11,32.51168278350992
2014-05-30,919204.0,4,3.5,3760,2.0,0,0,3,9,2014,0,98117,47.6826,-122.394,244.4691489361702,0.004090495689748957,12,61.962707629667335
2014-09-08,923990.0,4,2.5,3600,2.0,0,0,3,9,2014,0,98052,47.7053,-122.126,256.6638888888889,0.00389614606218682,12,59.49428584648129
2014-06-24,639888.0,4,2.5,2050,2.0,0,0,3,8,2012,0,98029,47.5421,-122.011,312.14048780487803,0.003203685644987873,11,37.68912228751214
2015-01-14,675000.0,3,3.25,1510,2.0,0,0,3,8,2008,0,98109,47.6398,-122.345,447.0198675496689,0.002237037037037037,11,27.73562207930412
2014-06-10,899900.0,4,2.5,2580,2.0,0,0,3,8,2013,0,98033,47.6852,-122.21,348.7984496124031,0.0028669852205800645,11,33.61287188266321
2015-01-30,252000.0,3,2.5,1670,2.0,0,0,3,7,2009,0,98118,47.53,-122.268,150.89820359281438,0.006626984126984126,10,53.911997408966826
2015-03-17,925000.0,4,2.5,3190,2.0,0,0,3,9,2007,0,98052,47.6379,-122.111,289.9686520376176,0.0034486486486486486,12,53.352149169481336
2014-10-29,552000.0,3,2.5,1280,3.0,0,0,3,8,2009,0,98105,47.6621,-122.324,431.25,0.002318840579710145,11,28.27811965021052
2015-04-07,388500.0,4,2.5,2718,2.0,0,0,3,8,2006,0,98092,47.3255,-122.164,142.93598233995584,0.006996138996138997,11,70.01457456160645
2014-08-29,548000.0,2,2.0,1370,3.0,0,0,3,8,2004,0,98107,47.6721,-122.387,400.0,0.0025,11,29.77953083792162
2014-09-22,254950.0,3,2.5,1794,2.0,0,0,3,7,2005,0,98001,47.3052,-122.283,142.11259754738015,0.007036673857619142,10,55.622773330865684
2014-12-08,1237500.0,4,4.5,5120,2.0,0,0,3,10,2008,0,98053,47.7009,-122.059,241.69921875,0.004137373737373737,13,69.21875722944523
2014-09-30,629000.0,3,2.5,2160,2.0,0,0,3,9,2014,0,98118,47.5642,-122.292,291.2037037037037,0.0034340222575516693,12,53.118493499282835
2015-03-03,734000.0,4,2.5,2180,2.0,0,0,3,8,2014,0,98133,47.7221,-122.352,336.697247706422,0.0029700272479564033,11,34.838985795585984
2014-06-18,309000.0,3,2.25,1490,2.0,0,0,3,7,2010,0,98106,47.5569,-122.363,207.38255033557047,0.0048220064724919095,10,42.283579327256746
2014-07-03,554950.0,3,2.5,2950,2.0,0,0,3,9,2006,0,98059,47.4888,-122.14,188.11864406779662,0.005315794215695107,12,73.2429556285569
2015-05-06,785000.0,3,2.75,2990,2.0,0,0,3,9,2000,0,98014,47.662,-121.944,262.5418060200669,0.0038089171974522297,12,58.42664137324758
2014-06-05,550000.0,4,2.5,2700,2.0,0,0,3,9,2007,0,98059,47.5071,-122.148,203.7037037037037,0.004909090909090909,12,70.14065608661454
2014-08-11,1010000.0,4,3.5,3130,3.0,0,0,3,10,2014,0,98116,47.5656,-122.403,322.68370607028754,0.003099009900990099,13,55.57650488132143
2014-10-28,1575000.0,3,2.0,3620,2.0,0,0,3,8,2007,0,98040,47.5767,-122.225,435.0828729281768,0.0022984126984126984,11,28.141627724054967
2014-06-03,309000.0,5,2.75,2481,2.0,0,0,3,8,2014,0,98001,47.2602,-122.284,124.546553808948,0.008029126213592233,11,72.58016008883543
2014-06-25,328423.0,3,2.5,1730,2.0,0,0,3,8,2014,0,98146,47.5019,-122.34,189.83988439306358,0.005267596970979499,11,60.33752833942534
2014-06-23,345000.0,3,1.5,1420,2.0,0,0,3,8,2008,0,98144,47.5881,-122.304,242.95774647887325,0.004115942028985507,11,49.760560773608475
2014-11-21,660000.0,5,3.5,3160,2.0,0,0,3,9,2014,0,98011,47.755,-122.216,208.86075949367088,0.004787878787878788,12,69.05219081108592
2014-05-02,385000.0,3,3.25,1320,2.0,0,0,3,8,2008,0,98199,47.6506,-122.383,291.6666666666667,0.0034285714285714284,11,40.51612455466617
2015-03-18,459000.0,2,2.25,1010,2.0,0,0,3,8,2006,0,98119,47.6363,-122.371,454.45544554455444,0.0022004357298474947,11,27.470735205663253
2015-01-14,248000.0,3,2.5,1870,2.0,0,0,3,7,2007,0,98042,47.342,-122.059,132.62032085561498,0.007540322580645161,10,57.07791606903253
2014-08-20,1481000.0,4,3.5,5220,2.0,0,3,3,11,2006,0,98075,47.592,-122.085,283.7164750957854,0.003524645509790682,17,66.98052098274188
2014-08-01,379000.0,4,2.5,2260,2.0,0,0,3,8,2011,0,98038,47.3496,-122.042,167.69911504424778,0.005963060686015832,11,65.06153703789386
2015-03-04,2945000.0,5,4.5,4340,3.0,0,4,3,10,2010,0,98107,47.6715,-122.406,678.5714285714286,0.0014736842105263158,17,49.696941655485126
2014-09-26,395000.0,2,2.25,1620,2.0,0,0,3,8,2004,0,98029,47.5483,-122.004,243.82716049382717,0.00410126582278481,11,49.57895710914727
2014-05-07,535000.0,3,2.5,2280,2.0,0,0,3,8,2006,0,98027,47.5375,-122.073,234.64912280701753,0.004261682242990655,11,51.351038726692266
2014-10-22,970000.0,5,3.5,3400,2.0,0,0,3,9,2008,0,98118,47.543,-122.266,285.29411764705884,0.0035051546391752573,12,54.204645352334246
2015-02-01,205000.0,2,1.5,830,2.0,0,0,3,7,2006,0,98106,47.5604,-122.363,246.9879518072289,0.004048780487804878,10,34.33003285059918
2014-10-15,310000.0,4,2.5,2310,2.0,0,0,3,8,2010,0,98042,47.3737,-122.165,134.1991341991342,0.0074516129032258065,11,71.43038911766067
2014-07-02,334500.0,2,1.5,830,2.0,0,0,3,7,2005,0,98144,47.5828,-122.314,403.0120481927711,0.0024813153961136024,10,15.043029658076158
2014-08-28,995000.0,5,3.25,4130,2.0,0,0,3,10,2012,0,98074,47.6022,-122.06,240.92009685230025,0.004150753768844221,13,69.34599546569194
2015-04-01,370228.0,4,3.0,2050,2.0,0,0,3,8,2014,0,98001,47.3525,-122.275,180.5990243902439,0.005537128472184708,11,62.24841530560311
2015-03-04,383000.0,4,2.5,2050,2.0,0,0,3,9,2014,0,98038,47.3448,-122.024,186.82926829268294,0.0053524804177545685,12,73.4974321010503
2014-08-04,384500.0,3,2.5,1600,2.0,0,0,3,8,2005,0,98027,47.5344,-122.068,240.3125,0.004161248374512354,11,50.27414056354971
2014-07-18,865000.0,5,2.5,3190,2.0,0,0,3,9,2014,0,98177,47.7246,-122.363,271.15987460815046,0.0036878612716763006,12,56.76213390089298
2014-05-22,1051000.0,4,3.75,3860,2.5,0,0,3,10,2007,0,98029,47.5396,-121.995,272.27979274611397,0.0036726926736441487,13,63.20848563364642
2014-05-13,502000.0,4,2.5,2040,2.0,0,0,3,8,2012,0,98028,47.7737,-122.238,246.07843137254903,0.0040637450199203186,11,49.10933234627308
2014-09-24,1750000.0,4,3.5,3845,2.0,0,0,3,10,2013,0,98004,47.6354,-122.198,455.1365409622887,0.002197142857142857,13,46.635127006894
2014-09-12,569995.0,4,2.5,2650,2.0,0,0,3,8,2014,0,98059,47.479,-122.124,215.09245283018868,0.004649163589154291,11,55.319714986350796
2014-05-19,749950.0,4,2.5,3430,2.0,0,0,3,8,2013,0,98077,47.7694,-122.064,218.64431486880466,0.004573638242549504,11,54.60949428584648
2014-12-30,550000.0,3,2.5,2430,2.0,0,0,3,8,2007,0,98074,47.6062,-122.057,226.33744855967078,0.0044181818181818185,11,53.031740156387364
2014-05-13,525000.0,3,3.5,2876,2.0,0,0,3,8,2007,0,98072,47.7511,-122.173,182.5452016689847,0.005478095238095238,11,61.83662610465923
2014-06-11,516000.0,4,3.5,2550,2.0,0,0,3,7,2007,0,98065,47.5216,-121.869,202.35294117647058,0.004941860465116279,10,43.300328505991764
2014-08-05,1350000.0,4,3.75,4100,2.0,0,0,3,9,2014,0,98029,47.5626,-122.005,329.2682926829268,0.0030370370370370373,12,48.13422477212789
2015-04-28,440000.0,4,2.5,2730,2.0,0,0,3,7,2009,0,98059,47.491,-122.153,161.17216117216117,0.006204545454545455,10,51.862305094156305
2015-04-14,660000.0,3,2.5,1780,2.0,0,0,3,8,2008,0,98103,47.6594,-122.355,370.7865168539326,0.002696969696969697,11,31.83616342016379
2014-12-09,261950.0,3,2.5,1880,2.0,0,0,3,7,2010,0,98042,47.3359,-122.054,139.33510638297872,0.007176942164535217,10,56.04612964419563
2014-08-27,551000.0,5,3.75,3090,2.0,0,0,3,10,2010,0,98058,47.4594,-122.133,178.31715210355986,0.005607985480943739,13,81.90556609448018
2015-02-25,665000.0,3,3.5,2460,2.0,0,0,3,8,2014,0,98155,47.7743,-122.279,270.3252032520325,0.003699248120300752,11,44.42118169620136
2014-06-04,610000.0,4,3.5,2910,2.0,0,0,3,9,2012,0,98065,47.5168,-121.883,209.62199312714776,0.004770491803278688,12,68.87637070281775
2015-02-19,645000.0,4,3.5,2910,2.0,0,0,3,9,2012,0,98065,47.5168,-121.883,221.64948453608247,0.004511627906976744,12,66.5178364872993
2014-06-18,536751.0,3,1.75,1930,1.0,0,0,3,9,2013,0,98065,47.5181,-121.885,278.10932642487046,0.0035957082520572856,12,55.47355758108545
2015-04-26,260000.0,3,2.25,1413,2.0,0,0,3,8,2009,0,98031,47.4196,-122.193,184.0056617126681,0.005434615384615384,11,61.53125433766715
2015-01-21,1312000.0,3,3.25,4030,2.0,0,0,3,10,2006,0,98105,47.6664,-122.276,325.55831265508687,0.0030716463414634143,13,55.25725257946606
2015-02-20,429900.0,4,3.25,2880,2.5,0,0,3,8,2014,0,98023,47.2752,-122.349,149.27083333333334,0.006699232379623167,11,68.82547540831906
2014-08-20,535000.0,4,2.75,2360,1.0,0,0,3,8,2014,0,98146,47.5117,-122.365,226.6949152542373,0.004411214953271028,11,52.97506130569565
