date,price,bedrooms,bathrooms,sqft_living,floors,waterfront,view,condition,grade,yr_built,yr_renovated,zipcode,lat,long,price_per_sqft,affordability_score,quality_score,investment_score,address
2014-09-29,348000.0,3,2.0,2360,1.0,0,0,3,8,2011,0,98030,47.3564,-122.198,147.45762711864407,0.0067816091954022,11,69.16323508999214,"10707 107th Pl SE, Kent, WA 98030, USA"
2014-11-14,358000.0,5,2.5,2460,2.0,0,0,3,8,2011,0,98038,47.3658,-122.037,145.52845528455285,0.0068715083798882,11,69.47323370193865,"26440 228th Ave SE, Maple Valley, WA 98038, USA"
2014-06-25,260000.0,5,2.5,2025,2.0,0,0,3,7,2007,0,98001,47.2671,-122.256,128.39506172839506,0.0077884615384615,10,57.586869014019335,"122 Greenlake Pl, Pacific, WA 98047, USA"
2014-06-04,765000.0,4,3.0,4410,2.0,0,0,3,9,2006,0,98065,47.5392,-121.861,173.46938775510205,0.0057647058823529,12,76.34409845926062,"6819 Pinehurst Ave SE, Snoqualmie, WA 98065, USA"
2014-05-28,739000.0,3,2.5,2810,2.0,0,0,3,9,2005,0,98052,47.7065,-122.118,262.98932384341634,0.0038024357239512,12,58.36070883264701,"11940 167th Pl NE, Redmond, WA 98052, USA"
2014-05-05,890000.0,5,3.5,4490,2.0,0,0,3,10,2006,0,98027,47.5396,-122.073,198.21826280623608,0.0050449438202247,13,77.8755841391755,"792 Summerhill Ridge Dr NW, Issaquah, WA 98027, USA"
2014-06-07,462000.0,4,2.5,3070,2.0,0,0,3,9,2006,0,98055,47.4487,-122.205,150.4885993485342,0.0066450216450216,12,81.08314440383101,"3474 Wells Ave S, Renton, WA 98055, USA"
2014-07-08,380000.0,4,2.5,1984,1.0,0,0,3,8,1962,0,98198,47.36,-122.318,191.53225806451613,0.0052210526315789,11,59.98126127793457,"26856 12th Ave S, Des Moines, WA 98198, USA"
2015-05-11,770000.0,5,3.5,4750,2.0,0,2,3,10,2013,0,98198,47.3574,-122.318,162.10526315789474,0.0061688311688311,15,89.89381390829594,"1250 S 273rd Pl, Des Moines, WA 98198, USA"
2014-08-18,641000.0,4,3.25,2760,2.0,0,0,3,8,2014,0,98056,47.5286,-122.187,232.2463768115942,0.0043057722308892,11,51.8287604682367,"11490 SE 83rd St, Renton, WA 98056, USA"
2015-04-17,2300000.0,4,4.0,4360,2.5,1,4,3,10,2007,0,98008,47.5724,-122.104,527.5229357798165,0.001895652173913,18,51.26428538379678,"17708 SE 40th Pl, Bellevue, WA 98008, USA"
2015-05-04,369000.0,4,2.5,3060,1.5,0,0,3,8,2008,0,98022,47.1967,-121.966,120.58823529411764,0.0082926829268292,11,72.92948688289455,"45023 283rd Ave SE, Enumclaw, WA 98022, USA"
2014-09-16,1112000.0,4,3.0,2770,2.0,0,0,3,9,2014,0,98109,47.6435,-122.354,401.44404332129966,0.0024910071942446,12,42.24078101142831,"2607 2nd Ave N, Seattle, WA 98109, USA"
2014-08-28,357000.0,5,2.5,2990,2.0,0,0,3,8,2015,0,98133,47.7384,-122.348,119.3979933110368,0.008375350140056,11,73.04284458427799,"15027 Linden Ave N, Shoreline, WA 98133, USA"
2014-11-26,650000.0,3,2.75,1540,2.0,0,0,3,8,2002,0,98102,47.6298,-122.321,422.0779220779221,0.0023692307692307,11,28.629759866746863,"1138 Broadway E, Seattle, WA 98102, USA"
2014-06-25,563500.0,3,2.5,1400,3.5,0,0,3,8,2007,0,98103,47.6534,-122.355,402.5,0.0024844720496894,11,29.63609864433443,"3637 Phinney Ave N, Seattle, WA 98103, USA"
2014-06-17,345000.0,3,2.5,1680,2.0,0,0,3,7,2007,0,98155,47.7484,-122.322,205.3571428571429,0.0048695652173913,10,42.71618933049554,"611 NE 165th St, Shoreline, WA 98155, USA"
2014-07-25,479950.0,3,2.0,2260,1.0,0,0,3,9,2012,0,98058,47.4593,-122.136,212.3672566371681,0.0047088238358162,12,68.35469393420627,"15348 SE 160th Pl, Renton, WA 98058, USA"
2014-05-13,660000.0,4,3.5,3400,2.0,0,0,3,9,2012,0,98065,47.5169,-121.884,194.11764705882356,0.0051515151515151,12,72.05385647526951,"Eagle Pointe Snoqualmie Ridge, 9314 Ash Ave SE, Snoqualmie, WA 98065, USA"
2014-07-29,800000.0,4,2.5,2930,2.0,0,0,3,9,2007,0,98006,47.5424,-122.12,273.03754266211604,0.0036625,12,56.410493684356645,"16425 SE Cougar Mountain Way, Bellevue, WA 98006, USA"
2014-07-24,253101.0,3,2.0,1239,1.0,0,0,3,7,2009,0,98030,47.3689,-122.175,204.27845036319613,0.0048952789597828,10,42.922083930967474,"12425 SE 259th Pl, Kent, WA 98030, USA"
2014-09-29,555000.0,3,3.5,2100,2.0,0,0,3,9,2011,0,98118,47.562,-122.292,264.2857142857143,0.0037837837837837,12,58.13168000740296,"4521 Renton Ave S, Seattle, WA 98108, USA"
2014-06-26,240000.0,4,1.0,1200,1.5,0,0,3,7,1933,0,98133,47.7076,-122.342,200.0,0.005,10,43.77805024753621,"10720 Stone Ave N, Seattle, WA 98133, USA"
2015-05-04,380000.0,4,1.0,1200,1.5,0,0,3,7,1933,0,98133,47.7076,-122.342,316.6666666666667,0.0031578947368421,10,22.56280942025633,"10720 Stone Ave N, Seattle, WA 98133, USA"
2014-11-17,239000.0,2,1.5,680,2.0,0,0,3,7,2005,0,98103,47.695,-122.343,351.47058823529414,0.0028451882845188,10,18.846296210613986,"1132-D N 91st St, Seattle, WA 98103, USA"
2015-03-18,760000.0,4,3.25,2690,2.0,0,0,3,9,2014,0,98136,47.532,-122.384,282.52788104089217,0.0035394736842105,12,54.70087447369638,"3947 SW Kenyon St, Seattle, WA 98136, USA"
2014-08-26,430000.0,4,2.5,2750,2.0,0,0,3,8,2011,0,98019,47.7327,-121.966,156.36363636363637,0.0063953488372093,11,67.3657058251978,"27924 NE 147th Cir, Duvall, WA 98019, USA"
2014-05-22,660000.0,3,2.5,2450,2.0,0,0,3,8,2010,0,98053,47.6942,-122.016,269.38775510204084,0.0037121212121212,11,44.60162864942396,"10741 242nd Pl NE, Redmond, WA 98053, USA"
2014-08-20,399963.0,4,2.5,2620,2.0,0,0,3,8,2014,0,98146,47.5017,-122.34,152.65763358778625,0.0065506059310486,11,68.11988155276917,"11319 4th Pl SW, Seattle, WA 98146, USA"
2014-07-18,411000.0,2,2.0,1130,2.0,0,0,3,9,2007,0,98122,47.6023,-122.314,363.716814159292,0.0027493917274939,12,44.85494841067876,"120 14th Ave, Seattle, WA 98122, USA"
2014-06-27,483453.0,4,2.75,2790,2.0,0,0,3,8,2014,0,98045,47.4827,-121.773,173.28064516129032,0.0057709849768229,11,63.86318419469763,"963 SE 11th St, North Bend, WA 98045, USA"
2014-11-10,469950.0,3,2.0,1820,3.0,0,0,3,9,2014,0,98126,47.5432,-122.376,258.2142857142857,0.0038727524204702,12,59.17966038958035,"6558 35th Ave SW, Seattle, WA 98126, USA"
2014-07-15,504058.0,4,2.75,2910,2.0,0,0,3,8,2013,0,98045,47.4841,-121.772,173.21580756013745,0.0057731451539306,11,63.877064729560914,"1038 SE 10th St, North Bend, WA 98045, USA"
2015-04-28,425996.0,4,2.5,2568,2.0,0,0,3,9,2014,0,98092,47.2596,-122.194,165.88629283489095,0.0060282256171419,12,77.95771063711655,"5515 Elaine Ave SE, Auburn, WA 98092, USA"
2014-07-08,760005.0,4,2.75,3090,2.0,0,0,3,9,2010,0,98074,47.6057,-122.047,245.95631067961165,0.0040657627252452,12,61.668902975061314,"384 218th Pl SE, Sammamish, WA 98074, USA"
2015-04-20,699999.0,2,2.0,1460,2.0,0,0,3,8,2014,0,98112,47.6205,-122.299,479.4513698630137,0.0020857172653103,11,26.755887660204507,"211A 26th Ave E, Seattle, WA 98112, USA"
2014-07-16,749950.0,3,2.5,2010,2.0,0,0,3,8,2014,0,98122,47.6088,-122.311,373.1094527363184,0.0026801786785785,11,31.65340304446398,"724 16th Ave, Seattle, WA 98122, USA"
2014-07-08,674600.0,4,2.5,2610,2.0,0,0,3,8,2006,0,98103,47.6951,-122.346,258.46743295019155,0.0038689593833382,11,46.60736593716744,"924 N 91st St, Seattle, WA 98103, USA"
2015-02-24,450000.0,2,1.5,960,2.0,0,0,3,8,2008,0,98103,47.6489,-122.335,468.75,0.0021333333333333,11,27.034655068708645,"3426 Burke Ave N, Seattle, WA 98103, USA"
2015-04-07,272000.0,3,2.5,1528,2.0,0,0,3,7,2011,0,98030,47.3774,-122.186,178.0104712041885,0.0056176470588235,10,48.22097811502336,"25022 117th Ct SE, Kent, WA 98030, USA"
2014-07-14,450000.0,2,1.5,1310,2.0,0,0,3,8,2006,0,98106,47.5772,-122.409,343.51145038167937,0.0029111111111111,11,34.16346643223985,"3012 60th Ave SW, Seattle, WA 98116, USA"
2015-05-05,643950.0,3,2.25,1760,3.0,0,0,3,9,2015,0,98116,47.5633,-122.385,365.8806818181818,0.0027331314543054,12,44.727710174432055,"4456 42nd Ave SW, Seattle, WA 98116, USA"
2014-11-10,290000.0,3,2.5,1420,2.0,0,0,3,8,2007,0,98133,47.7731,-122.343,204.2253521126761,0.0048965517241379,11,57.49433211493083,"1190 N 198th St, Shoreline, WA 98133, USA"
2014-10-08,378000.0,3,2.5,1650,3.0,0,0,3,8,2007,0,98133,47.7108,-122.332,229.0909090909091,0.0043650793650793,11,52.48345902928793,"11313 Corliss Ave N, Seattle, WA 98133, USA"
2014-06-19,728050.0,3,2.5,2320,1.0,0,0,3,8,2008,0,98053,47.7158,-122.016,313.8146551724138,0.0031865943273126,11,37.49710822190349,"24233 NE 131st Terrace, Redmond, WA 98053, USA"
2015-04-26,499160.0,4,2.5,2628,2.0,0,0,3,9,2014,0,98001,47.2904,-122.264,189.9391171993912,0.0052648449394983,12,72.84273353999909,"34701 56th Ct S, Auburn, WA 98001, USA"
2014-12-01,536000.0,4,2.5,2520,2.0,0,0,3,8,2009,0,98072,47.7711,-122.168,212.6984126984127,0.0047014925373134,11,55.770832369407294,"19730 129th Ave NE, Woodinville, WA 98072, USA"
2015-02-05,419900.0,5,3.5,2880,2.0,0,0,3,8,2012,0,98038,47.3455,-122.023,145.79861111111111,0.0068587758990235,11,69.42465182991717,"28463 239th Pl SE, Maple Valley, WA 98038, USA"
2014-12-10,469000.0,3,2.25,1440,3.0,0,0,3,7,2014,0,98117,47.6908,-122.365,325.69444444444446,0.0030703624733475,10,21.4905381020682,"636 NW 85th St, Seattle, WA 98117, USA"
2015-04-08,374000.0,3,2.5,2185,2.0,0,0,3,9,2009,0,98030,47.3573,-122.202,171.16704805491992,0.0058422459893048,12,76.86346180539489,"27216 104th Ave SE, Kent, WA 98030, USA"
2014-07-28,182568.0,4,1.5,1500,2.0,0,0,3,7,2014,0,98108,47.5669,-122.297,121.712,0.0082161167345865,10,58.28783602461481,"4057 Martin Luther King Jr Way S, Seattle, WA 98108, USA"
2014-06-26,334888.0,3,2.5,1769,2.0,0,0,3,9,2012,0,98092,47.3307,-122.188,189.30921424533636,0.0052823630586942,12,73.01161338083561,"11503 SE 302nd Ct, Auburn, WA 98092, USA"
2014-09-17,799900.0,4,4.0,3650,2.0,0,3,3,9,2013,0,98006,47.5442,-122.116,219.15068493150685,0.0045630703837979,15,78.17864248369037,"6458 167th Ln SE, Bellevue, WA 98006, USA"
2014-05-12,383000.0,4,2.5,2160,2.0,0,0,3,8,2010,0,98038,47.3494,-122.042,177.3148148148148,0.0056396866840731,11,62.92856151390367,"28114 224th Pl SE, Maple Valley, WA 98038, USA"
2014-12-18,580000.0,3,2.5,1820,2.0,0,0,3,7,1999,0,98014,47.6539,-121.959,318.68131868131866,0.0031379310344827,10,22.278258455559158,"28508 NE 52nd St, Carnation, WA 98014, USA"
2014-07-07,351999.0,3,2.5,2370,2.0,0,0,3,8,2014,0,98038,47.3706,-122.017,148.52278481012658,0.0067329736732206,11,68.97122102438347,"Pulte Homes - Arbors at Rock Creek, 24233 SE 258th St, Maple Valley, WA 98038, USA"
2015-02-23,1325000.0,3,3.0,3180,2.0,0,2,3,11,2008,0,98109,47.6377,-122.342,416.6666666666667,0.0024,16,53.42155184379771,"223 Taylor Ave N, Seattle, WA 98109, USA"
2015-01-25,312000.0,3,2.5,1780,2.0,0,0,3,8,2011,0,98038,47.3568,-122.056,175.2808988764045,0.0057051282051282,11,63.37505205200573,"27321 214th Ave SE, Maple Valley, WA 98038, USA"
2014-09-12,674950.0,4,3.5,2650,2.0,0,0,3,8,2011,0,98027,47.5381,-122.046,254.6981132075472,0.0039262167567967,11,47.32452690510341,"771 6th Ave NW, Issaquah, WA 98027, USA"
2014-12-29,1105000.0,5,2.75,3300,2.0,0,0,3,10,2007,0,98052,47.6467,-122.118,334.8484848484849,0.0029864253393665,13,54.19539166242539,"16638 NE 40th Ct, Redmond, WA 98052, USA"
2015-03-13,415000.0,2,2.5,1160,3.0,0,0,3,8,2007,0,98107,47.6543,-122.358,357.7586206896552,0.0027951807228915,11,32.82052468421783,"116a NW 39th St, Seattle, WA 98107, USA"
2014-07-10,1250000.0,3,3.0,3460,2.0,0,0,3,10,2007,0,98116,47.5858,-122.393,361.271676300578,0.002768,13,51.72465645676214,"1933 48th Ave SW, Seattle, WA 98116, USA"
2014-09-19,208800.0,3,2.5,1390,2.0,0,0,3,7,2009,0,98118,47.5298,-122.269,150.2158273381295,0.0066570881226053,10,54.04964604636099,"8137 Wolcott Ave S, Seattle, WA 98118, USA"
2014-10-29,452000.0,2,2.5,1260,3.0,0,0,3,8,2006,0,98107,47.6715,-122.384,358.73015873015873,0.002787610619469,11,32.75690556609448,"2045 NW 59th St, Seattle, WA 98107, USA"
2015-04-22,837000.0,5,2.75,2940,2.0,0,0,3,8,2010,0,98052,47.6879,-122.107,284.6938775510204,0.0035125448028673,11,41.788506917133205,"17485 NE 98th Way, Redmond, WA 98052, USA"
2015-02-24,780000.0,5,3.5,3190,2.0,0,0,3,8,2013,0,98052,47.7016,-122.103,244.5141065830721,0.0040897435897435,11,49.41701753574237,"11414 177th Pl NE, Redmond, WA 98052, USA"
2014-10-02,1485000.0,4,3.5,3930,2.0,0,0,3,10,2007,0,98105,47.6646,-122.28,377.8625954198473,0.0026464646464646,13,50.48466200897608,"4750 44th Ave NE, Seattle, WA 98105, USA"
2014-09-26,1600000.0,5,3.75,3570,2.0,0,0,3,10,2014,0,98040,47.5639,-122.223,448.1792717086835,0.00223125,13,46.88497663443299,"8620 SE 46th St, Mercer Island, WA 98040, USA"
2014-09-18,369946.0,3,2.5,2420,2.0,0,0,3,8,2014,0,98038,47.371,-122.018,152.8702479338843,0.006541495245252,11,68.0736131032249,"Pulte Homes - Arbors at Rock Creek, 24210 SE 258th St, Maple Valley, WA 98038, USA"
2014-06-08,530000.0,3,2.75,3400,2.0,0,2,3,9,2009,0,98056,47.4878,-122.191,155.88235294117646,0.0064150943396226,14,89.64049414704114,"353 Bronson Way NE, Renton, WA 98056, USA"
2015-03-20,386000.0,4,2.5,2478,2.0,0,0,3,8,2012,0,98030,47.3524,-122.175,155.77078288942695,0.0064196891191709,11,67.46980983667237,"12426 SE 278th Pl, Kent, WA 98030, USA"
2015-02-18,1900000.0,4,2.5,3070,2.0,0,2,3,11,2009,0,98144,47.593,-122.291,618.8925081433225,0.0016157894736842,16,49.53847221579605,"1114 32nd Ave S, Seattle, WA 98144, USA"
2014-09-11,735000.0,4,3.5,3200,2.0,0,2,3,9,2013,0,98198,47.3443,-122.327,229.6875,0.0043537414965986,14,74.55813630685235,"28632 6th Pl S, Des Moines, WA 98198, USA"
2014-10-02,1750000.0,5,3.25,5790,2.0,0,3,3,10,2014,0,98006,47.538,-122.114,302.2452504317789,0.0033085714285714,16,63.46064868366261,"7231 170th Ave SE, Bellevue, WA 98006, USA"
2015-02-23,489950.0,3,2.25,1590,3.0,0,0,3,8,2014,0,98136,47.5402,-122.387,308.1446540880503,0.0032452291050107,11,38.188821542590105,"4256 SW Myrtle St, Seattle, WA 98136, USA"
2015-04-13,357500.0,3,3.0,1730,2.0,0,0,3,8,2008,0,98106,47.5344,-122.348,206.64739884393063,0.0048391608391608,11,56.999259704807294,"918 SW Holden St, Seattle, WA 98106, USA"
2014-05-20,329995.0,4,2.5,2303,2.0,0,0,3,8,2013,0,98001,47.2599,-122.283,143.2891880156318,0.0069788936196002,11,69.95673899967612,"38069 41st Pl S, Auburn, WA 98001, USA"
2014-09-25,414000.0,3,2.5,1790,2.0,0,0,3,8,2013,0,98065,47.534,-121.841,231.2849162011173,0.0043236714975845,11,52.05316244852634,"37520 SE Fury St, Snoqualmie, WA 98065, USA"
2014-12-10,533500.0,3,3.5,2490,2.0,0,0,3,8,2005,0,98027,47.5341,-122.067,214.2570281124498,0.0046672914714151,11,55.46777402489242,"2018 NW Boulder Way Dr, Issaquah, WA 98027, USA"
2015-03-05,402395.0,4,2.5,2669,2.0,0,0,3,9,2014,0,98092,47.3262,-122.165,150.76620457100037,0.0066327861926713,12,81.03224910933235,"13207 SE 307th St, Auburn, WA 98092, USA"
2015-04-10,725000.0,4,3.25,2610,2.0,0,0,3,10,2008,0,98027,47.5322,-122.076,277.77777777777777,0.0036,13,62.20793041225189,"2583 NW Alpine Crest Way, Issaquah, WA 98027, USA"
2014-08-28,1275000.0,6,5.25,6160,2.0,0,0,3,11,2007,0,98074,47.6094,-122.023,206.9805194805195,0.0048313725490196,14,79.11557858696155,"104 239th Way SE, Sammamish, WA 98074, USA"
2014-09-17,239800.0,2,1.75,1290,2.0,0,0,3,8,2014,0,98106,47.5171,-122.346,185.89147286821705,0.0053794829024186,11,61.16342016379031,"802 SW 96th Pl, Seattle, WA 98106, USA"
2014-09-04,616950.0,5,3.5,3560,2.0,0,0,3,8,2013,0,98106,47.5542,-122.359,173.3005617977528,0.0057703217440635,11,63.858557349743215,"1920C SW Brandon St, Seattle, WA 98106, USA"
2014-10-01,1258000.0,4,3.25,4360,2.0,0,3,3,11,2007,0,98027,47.5408,-121.994,288.5321100917431,0.0034658187599364,17,66.09216675149216,"1465 29th Pl NE, Issaquah, WA 98029, USA"
2014-06-17,435000.0,3,2.25,1230,2.0,0,0,3,8,2009,0,98199,47.6519,-122.384,353.6585365853659,0.0028275862068965,11,33.19645583676491,"3465 21st Ave W, Seattle, WA 98199, USA"
2014-08-15,925000.0,4,3.25,3640,2.0,0,0,3,10,2005,0,98074,47.6328,-122.016,254.12087912087912,0.0039351351351351,13,66.65201499097766,"24220 NE 25th St, Sammamish, WA 98074, USA"
2015-04-28,631500.0,2,2.5,1780,3.0,0,0,3,8,1981,0,98107,47.6704,-122.358,354.7752808988764,0.0028186856690419,11,33.11317262758525,"101 NW 58th St, Seattle, WA 98107, USA"
2015-03-30,399995.0,3,1.5,1140,3.0,0,0,3,8,2005,0,98103,47.6907,-122.342,350.87280701754383,0.0028500356254453,11,33.467126266598804,"1204 N 85th St, Seattle, WA 98103, USA"
2014-05-06,369950.0,3,2.0,1270,3.0,0,0,3,8,2006,0,98103,47.6937,-122.342,291.2992125984252,0.0034328963373428,11,40.57164669411928,"8846 Midvale Ave N, Seattle, WA 98103, USA"
2015-04-23,475000.0,5,3.5,2780,2.0,0,0,3,8,2005,0,98059,47.4879,-122.152,170.86330935251797,0.0058526315789473,11,64.399898209411,"366 Graham Ave NE, Renton, WA 98059, USA"
2014-11-25,353000.0,4,2.5,1912,2.0,0,0,3,8,2012,0,98001,47.3511,-122.275,184.6234309623431,0.0054164305949008,11,61.41789663628372,"4704 S 279th St, Auburn, WA 98001, USA"
2015-02-25,329950.0,4,2.5,2300,2.0,0,0,3,8,2006,0,98023,47.2793,-122.352,143.45652173913044,0.0069707531444158,11,69.9174108175635,"1322 SW 360th St, Federal Way, WA 98023, USA"
2015-03-13,367000.0,3,2.5,2828,2.0,0,0,3,8,2013,0,98030,47.382,-122.197,129.77369165487977,0.0077057220708446,11,71.99255077962337,"10808 SE 245th Pl, Kent, WA 98030, USA"
2014-09-05,447500.0,4,2.5,2425,2.0,0,0,3,9,2013,0,98001,47.3003,-122.263,184.5360824742268,0.0054189944134078,12,73.97399713135613,"33614 57th Ave S, Auburn, WA 98001, USA"
2014-07-09,595000.0,4,3.25,3730,2.0,0,0,3,9,2015,0,98103,47.6725,-122.33,159.51742627345843,0.0062689075630252,12,79.31337620876324,"2314 N 60th St, Seattle, WA 98103, USA"
2014-09-04,325000.0,1,1.0,730,1.0,0,0,3,7,2009,0,98144,47.5943,-122.299,445.2054794520548,0.0022461538461538,10,13.224679590986907,"906 26th Ave S, Seattle, WA 98144, USA"
2015-02-03,690000.0,2,2.5,1990,3.0,0,0,3,9,2005,0,98102,47.6264,-122.323,346.7336683417085,0.0028840579710144,12,46.34247906352658,"746 Boylston Ave E, Seattle, WA 98102, USA"
2014-11-11,329950.0,3,2.5,1300,2.0,0,0,3,8,2008,0,98144,47.5893,-122.317,253.80769230769232,0.0039399909077132,11,47.5211678156665,"1922 12th Ave S, Seattle, WA 98144, USA"
2015-01-28,399500.0,4,2.5,2560,2.0,0,0,3,8,2014,0,98188,47.4467,-122.287,156.0546875,0.0064080100125156,11,67.4189145421737,"17411 34th Pl S, SeaTac, WA 98188, USA"
2015-01-21,555000.0,5,2.5,2450,2.0,0,0,3,8,2007,0,98011,47.7724,-122.168,226.53061224489795,0.0044144144144144,11,53.01207606533105,"12908 NE 200th Pl, Woodinville, WA 98072, USA"
2014-10-01,427000.0,2,1.5,1440,2.0,0,0,3,8,2011,0,98126,47.5607,-122.378,296.52777777777777,0.0033723653395784,11,39.79202331929857,"4710 37th Ave SW, Seattle, WA 98126, USA"
2014-10-20,375000.0,3,2.25,1140,3.0,0,0,3,8,2007,0,98103,47.6947,-122.342,328.94736842105266,0.0030399999999999,11,35.632489705269975,"9015 Stone Ave N, Seattle, WA 98103, USA"
2014-05-08,499000.0,2,1.5,1110,2.0,0,0,3,8,2005,0,98119,47.6319,-122.362,449.5495495495496,0.0022244488977955,11,27.64655531393143,"1417 4th Ave W, Seattle, WA 98119, USA"
2014-07-18,750000.0,3,2.5,2620,2.0,0,0,3,8,2013,0,98053,47.655,-122.009,286.25954198473283,0.0034933333333333,11,41.49817239624301,"24720 NE 52nd Pl, Redmond, WA 98053, USA"
2014-12-29,336900.0,3,2.5,1690,2.0,0,0,3,8,2014,0,98106,47.5388,-122.367,199.3491124260355,0.0050163253190857,11,58.47290982279183,"7111 Shinkle Pl SW, Seattle, WA 98106, USA"
2014-09-19,555000.0,2,2.75,1950,3.0,0,0,3,8,2009,0,98144,47.5925,-122.302,284.61538461538464,0.0035135135135135,11,41.80354416323509,"1122A 23rd Ave S, Seattle, WA 98144, USA"
2014-11-06,1275000.0,4,3.5,3530,2.0,0,0,3,10,2007,0,98033,47.6847,-122.2,361.1898016997167,0.0027686274509803,13,51.73159672419377,"1103 5th St, Kirkland, WA 98033, USA"
2014-10-14,999950.0,4,3.5,3310,2.0,0,0,3,9,2014,0,98116,47.579,-122.389,302.09969788519635,0.0033101655082754,12,51.48521723037061,"2710 45th Ave SW, Seattle, WA 98116, USA"
2014-06-25,975000.0,5,3.0,2620,2.0,0,0,3,10,2009,0,98115,47.6804,-122.288,372.1374045801527,0.0026871794871794,13,50.93115254707815,"3655 NE 73rd St, Seattle, WA 98115, USA"
2015-02-19,299000.0,3,2.25,1350,2.0,0,0,3,8,2010,0,98031,47.4214,-122.191,221.4814814814815,0.004515050167224,11,54.0149447092028,"11159 SE 202nd Ct, Kent, WA 98031, USA"
2015-04-17,479000.0,2,2.5,1741,2.0,0,0,3,8,2007,0,98034,47.7043,-122.209,275.12923607122343,0.003634655532359,11,43.48887243788461,"9910 NE 116th St, Kirkland, WA 98034, USA"
2015-04-17,428000.0,3,2.5,1650,3.0,0,0,3,8,2007,0,98133,47.7108,-122.333,259.3939393939394,0.0038551401869158,11,46.4361726738537,"2120 N 113th St, Seattle, WA 98133, USA"
2014-08-29,409000.0,3,2.5,1890,2.0,0,0,3,7,2012,0,98074,47.6225,-122.058,216.4021164021164,0.0046210268948655,10,40.490676907416834,"1522 211th Pl NE, Sammamish, WA 98074, USA"
2015-03-26,798500.0,3,3.0,1950,3.0,0,0,3,9,2009,0,98004,47.6078,-122.202,409.4871794871795,0.0024420788979336,12,41.787350205894604,"309 SE 3rd St, Bellevue, WA 98004, USA"
2014-12-12,689000.0,4,3.5,4490,2.0,0,0,3,9,2006,0,98065,47.5389,-121.86,153.45211581291758,0.0065166908563134,12,80.48628140471013,"6904 Pinehurst Ave SE, Snoqualmie, WA 98065, USA"
2014-05-08,375000.0,6,2.25,3206,2.0,0,0,3,7,2012,0,98032,47.369,-122.287,116.96818465377416,0.0085493333333333,10,58.65335677601444,"25926 35th Pl S, Kent, WA 98032, USA"
2014-07-17,775000.0,4,3.5,4130,2.0,0,2,3,10,2011,0,98042,47.3229,-122.045,187.65133171912836,0.0053290322580645,15,84.48271873409523,"31060 222nd Way SE, Black Diamond, WA 98010, USA"
2014-10-14,639983.0,5,3.0,2800,2.0,0,0,3,8,2014,0,98059,47.4969,-122.145,228.56535714285715,0.0043751162140244,11,52.58293619580808,"5600 NE 8th Pl, Renton, WA 98059, USA"
2015-03-26,300000.0,4,3.0,1984,2.0,0,0,3,7,2010,0,98002,47.3514,-122.213,151.20967741935485,0.0066133333333333,10,53.84837829084348,"1325 49th St NE, Auburn, WA 98002, USA"
2014-12-22,627000.0,4,2.5,2750,2.0,0,0,3,9,2014,0,98059,47.4698,-122.121,228.0,0.0043859649122807,12,65.231573589969,"16412 SE 149th St, Renton, WA 98059, USA"
2015-04-15,275000.0,3,2.75,1740,1.0,0,0,3,7,2010,0,98022,47.1941,-121.979,158.04597701149424,0.0063272727272727,10,52.50890667653727,"314 Asmundson Ln N, Enumclaw, WA 98022, USA"
2014-09-26,352800.0,4,2.25,1800,2.0,0,0,3,8,2014,0,98106,47.5167,-122.346,196.0,0.0051020408163265,11,59.14148891870633,"803 SW 96th Pl, Seattle, WA 98106, USA"
2015-03-12,565000.0,3,2.25,1540,3.0,0,0,3,8,2008,0,98103,47.6828,-122.346,366.8831168831169,0.0027256637168141,11,32.128811363531206,"906 N 74th St, Seattle, WA 98103, USA"
2015-04-14,765000.0,4,2.25,2030,2.0,0,0,3,9,2015,0,98117,47.679,-122.375,376.8472906403941,0.0026535947712418,12,43.90644519502152,"6738 Alonzo Ave NW, Seattle, WA 98117, USA"
2015-04-09,644000.0,4,2.5,3310,2.0,0,0,3,9,2007,0,98072,47.773,-122.161,194.5619335347432,0.005139751552795,12,71.95206588627215,"13501 NE 200th St, Woodinville, WA 98072, USA"
2015-02-23,461000.0,3,1.5,1270,3.0,0,0,3,8,2007,0,98115,47.6988,-122.317,362.992125984252,0.0027548806941431,11,32.39601165964928,"1014 NE 96th St, Seattle, WA 98115, USA"
2014-12-23,270500.0,5,2.5,2406,2.0,0,0,3,8,2006,0,98001,47.2615,-122.252,112.42726517040732,0.008894639556377,11,73.5332901494471,"128 Blueberry Ct SW, Pacific, WA 98047, USA"
2014-07-01,640000.0,2,2.25,1540,3.0,0,0,3,9,2007,0,98122,47.6181,-122.318,415.5844155844156,0.00240625,12,41.495858973765785,"1816 11th Ave, Seattle, WA 98122, USA"
2014-08-05,457000.0,4,2.5,2820,2.0,0,0,3,9,2013,0,98001,47.2958,-122.265,162.05673758865248,0.0061706783369803,12,78.76972192661825,"34162 56th Ave S, Auburn, WA 98001, USA"
2014-12-01,355000.0,5,2.5,2540,2.0,0,0,3,7,2014,0,98168,47.5123,-122.316,139.76377952755905,0.0071549295774647,10,55.976726969879245,"10115 14th Ave S, Burien, WA 98168, USA"
2014-12-15,356000.0,2,2.25,1230,3.0,0,0,3,8,2007,0,98103,47.6975,-122.348,289.4308943089431,0.0034550561797752,11,40.90940637579234,"749A N 95th St, Seattle, WA 98103, USA"
